csv_line,source_LABEL,source_TEXT,message,clean_text,label,URL,EMAIL,PHONE,duplicate_group_size
8954,spam,"over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free","over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free",over 3 0 000 songs on the www music urltoken download 5 free tracks from the nokia music store download now at urltoken,spam,1,0,0,10
8955,spam,"over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free","over 3,0,000 songs on the www, music. nokia.com. download 5 free tracks from the nokia music store. download now at http://music.nokia.co.in/myn5free",over 3 0 000 songs on the www music urltoken download 5 free tracks from the nokia music store download now at urltoken,spam,1,0,0,10
8958,spam,overcome programming challenges for multicore and instruct the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and instruct the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and instruct the techniques to scale reliability attend intel session at 3 45 pm at microsoft community techdays,spam,0,1,0,4
8959,spam,overcome programming challenges for multicore and instruct the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and instruct the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and instruct the techniques to scale reliability attend intel session at 3 45 pm at microsoft community techdays,spam,0,1,0,4
8960,spam,overcome programming challenges for multicore and instruct the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and instruct the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and instruct the techniques to scale reliability attend intel session at 3 45 pm at microsoft community techdays,spam,0,1,0,4
8961,spam,overcome programming challenges for multicore and instruct the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and instruct the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and instruct the techniques to scale reliability attend intel session at 3 45 pm at microsoft community techdays,spam,0,1,0,4
8962,spam,Overcome programming challenges for multicore and learn the techniques to scale reliability. Attend Intel session at 3.45 PM at Microsoft Community TechDays,Overcome programming challenges for multicore and learn the techniques to scale reliability. Attend Intel session at 3.45 PM at Microsoft Community TechDays,overcome programming challenges for multicore and learn the techniques to scale reliability attend intel session at 3 45 pm at microsoft community techdays,spam,0,1,0,4
8963,spam,overcome programming challenges for multicore and learn the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and learn the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and learn the techniques to scale reliability attend intel session at 3 45 pm at microsoft community techdays,spam,0,1,0,4
8964,spam,overcome programming challenges for multicore and learn the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and learn the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and learn the techniques to scale reliability attend intel session at 3 45 pm at microsoft community techdays,spam,0,1,0,4
8965,spam,overcome programming challenges for multicore and learn the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and learn the techniques to scale reliability. attend intel session at 3.45 pm at microsoft community techdays,overcome programming challenges for multicore and learn the techniques to scale reliability attend intel session at 3 45 pm at microsoft community techdays,spam,0,1,0,4
4978,smishing,P just made your holidays more fun. Buy any HP pavilion notebook & get a Kodak camera. Shoot it. Share it. T&C apply. HP World: WOC Rd 9986686555 / 991697439,P just made your holidays more fun. Buy any HP pavilion notebook & get a Kodak camera. Shoot it. Share it. T&C apply. HP World: WOC Rd 9986686555 / 991697439,p just made your holidays more fun buy any hp pavilion notebook get a kodak camera shoot it share it t c apply hp world woc rd phonetoken phonetoken,smishing,0,0,1,4
4979,smishing,p just made your holidays more fun. buy any hp pavilion notebook & get a kodak camera. shoot it. share it. t&c apply. hp world: woc rd 9986686555 / 991697439,p just made your holidays more fun. buy any hp pavilion notebook & get a kodak camera. shoot it. share it. t&c apply. hp world: woc rd 9986686555 / 991697439,p just made your holidays more fun buy any hp pavilion notebook get a kodak camera shoot it share it t c apply hp world woc rd phonetoken phonetoken,smishing,0,0,1,4
4980,smishing,p just made your holidays more fun. buy any hp pavilion notebook & get a kodak camera. shoot it. share it. t&c apply. hp world: woc rd 9986686555 / 991697439,p just made your holidays more fun. buy any hp pavilion notebook & get a kodak camera. shoot it. share it. t&c apply. hp world: woc rd 9986686555 / 991697439,p just made your holidays more fun buy any hp pavilion notebook get a kodak camera shoot it share it t c apply hp world woc rd phonetoken phonetoken,smishing,0,0,1,4
4981,smishing,p just made your holidays more fun. buy any hp pavilion notebook & get a kodak camera. shoot it. share it. t&c apply. hp world: woc rd 9986686555 / 991697439,p just made your holidays more fun. buy any hp pavilion notebook & get a kodak camera. shoot it. share it. t&c apply. hp world: woc rd 9986686555 / 991697439,p just made your holidays more fun buy any hp pavilion notebook get a kodak camera shoot it share it t c apply hp world woc rd phonetoken phonetoken,smishing,0,0,1,4
8969,spam,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd8 on phonetoken or call 2optout,spam,0,0,1,6
8970,spam,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd8 on phonetoken or call 2optout,spam,0,0,1,6
8971,spam,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd8 on phonetoken or call 2optout,spam,0,0,1,6
8972,spam,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd8 on phonetoken or call 2optout,spam,0,0,1,6
8973,spam,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd8 on phonetoken or call 2optout,spam,0,0,1,6
8974,spam,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or call 2optout,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd8 on phonetoken or call 2optout,spam,0,0,1,6
8975,spam,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or name 2optout,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or name 2optout,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd8 on phonetoken or name 2optout,spam,0,0,1,2
8976,spam,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or name 2optout,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or name 2optout,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd8 on phonetoken or name 2optout,spam,0,0,1,2
8977,spam,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or phone 2optout,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or phone 2optout,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd8 on phonetoken or phone 2optout,spam,0,0,1,2
8978,spam,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or phone 2optout,panasonic & bluetoothhdset free. nokia free. motorola free & doublemins & doubletxt on orange contract. call mobileupd8 on 08000839402 or phone 2optout,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd8 on phonetoken or phone 2optout,spam,0,0,1,2
8979,spam,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",pdate now double mins and 1000 txts on orange tariffs latest motorola sonyericsson nokia bluetooth free call mobileupd8 on phonetoken or call2optout yhl,spam,0,0,1,10
