clean_text,URL,EMAIL,PHONE,url_count,email_count,phone_count,label
you are a winner u have been specially choose 2 receive 1000 or a 4 holiday flights inc speak to a live operator 2 claim 0871277810910p min 18,0,0,0,0,0,0,smishing
you are a winner u have been specially select 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim phonetoken,0,0,1,0,0,1,smishing
you are a winner u have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim phonetoken,0,0,1,0,0,1,smishing
you are a winner u have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim phonetoken,0,0,1,0,0,1,smishing
you are a winner u have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim phonetoken,0,0,1,0,0,1,smishing
you are a winner u have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim phonetoken,0,0,1,0,0,1,smishing
you are a winner u have been specially selected 2 receive 1000 or a 4 holiday flights inc speak to a live operator 2 claim 0871277810910p min 18,0,0,0,0,0,0,smishing
you are a winner u have been specially selected 2 receive 1000 or a 4 holiday flights inc speak to a live operator 2 claim 0871277810910p min 18,0,0,0,0,0,0,smishing
you are a winner u have been specially selected 2 receive 1000 or a 4 holiday flights inc speak to a live operator 2 claim 0871277810910p min 18,0,0,0,0,0,0,smishing
you are a winner u have constitute specially choose 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim phonetoken,0,0,1,0,0,1,smishing
you are a winner u have constitute specially selected 2 receive 1000 or a 4 holiday flights inc speak to a live operator 2 claim 0871277810910p min 18,0,0,0,0,0,0,smishing
you are a winner u have embody specially choose 2 receive 1000 or a 4 holiday flights inc speak to a live operator 2 claim 0871277810910p min 18,0,0,0,0,0,0,smishing
you are a winner u ingest been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim phonetoken,0,0,1,0,0,1,smishing
you are a winner u ingest embody specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim phonetoken,0,0,1,0,0,1,smishing
you are a winner u ingest embody specially selected 2 receive 2000 cash or a 4 holiday flights inc speak to a live operator 2 claim phonetoken,0,0,1,0,0,1,smishing
you are a winner u let been specially selected 2 receive 1000 or a 4 holiday flights inc speak to a live operator 2 claim 0871277810910p min 18,0,0,0,0,0,0,smishing
you are a winner u possess be specially selected 2 receive 1000 or a 4 holiday flights inc speak to a live operator 2 claim 0871277810910p min 18,0,0,0,0,0,0,smishing
you are a winner u possess been specially take 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim phonetoken,0,0,1,0,0,1,smishing
you are a winner you experience been specially selected to meet 1000 cash or a 2000 award speak to a live operator to arrogate call 087123002209am 7pm cost 10p,0,0,0,0,0,0,smishing
you are a winner you experience constitute specially choose to receive 1000 cash or a 2000 award speak to a live operator to arrogate call 087147123779am 7pm cost 10p,0,0,0,0,0,0,smishing
you are a winner you have been specially choose to incur 1000 cash or a 2000 award speak to a live operator to claim phone 087123002209am 7pm cost 10p,0,0,0,0,0,0,smishing
you are a winner you have been specially selected to receive 1000 cash or a 2000 award speak to a live operator to claim call 087123002209am 7pm cost 10p,0,0,0,0,0,0,smishing
you are a winner you have been specially selected to receive 1000 cash or a 2000 award speak to a live operator to claim call 087147123779am 7pm cost 10p,0,0,0,0,0,0,smishing
you are a winner you ingest been specially selected to incur 1000 cash or a 2000 award speak to a live operator to exact call 087123002209am 7pm cost 10p,0,0,0,0,0,0,smishing
you are a winner you ingest been specially selected to receive 1000 cash or a 2000 award speak to a live operator to arrogate call 087123002209am 7pm cost 10p,0,0,0,0,0,0,smishing
you are award a sipix digital camera call phonetoken from landline delivery within 28days t cs box177 m221bp 2yr warranty 150ppm 16 p p 3 99,0,0,1,0,0,1,smishing
you are awarded a sipix digital camera call phonetoken from landline delivery within 28days t cs box177 m221bp 2yr warranty 150ppm 16 p p 3 99,0,0,1,0,0,1,smishing
you are awarded a sipix digital camera call phonetoken from landline delivery within 28days t cs box177 m221bp 2yr warranty 150ppm 16 p p 3 99,0,0,1,0,0,1,smishing
you are awarded a sipix digital camera call phonetoken from landline delivery within 28days t cs box177 m221bp 2yr warranty 150ppm 16 p p 3 99,0,0,1,0,0,1,smishing
you are awarded a sipix digital camera call phonetoken from landline delivery within 28days t cs box177 m221bp 2yr warranty 150ppm 16 p p 3 99,0,0,1,0,0,1,smishing
you are awarded a sipix digital camera call phonetoken fromm landline delivery within 10 days,0,0,1,0,0,1,smishing
you are awarded a sipix digital camera call phonetoken fromm landline delivery within 10 days,0,0,1,0,0,1,smishing
you are awarded a sipix digital camera call phonetoken fromm landline delivery within 10 days,0,0,1,0,0,1,smishing
you are awarded a sipix digital camera call phonetoken fromm landline delivery within 10 days,0,0,1,0,0,1,smishing
you are be meet by our dating service by someone you know to find out who it is bid from a land line phonetoken pobox45w2tg150p,0,0,1,0,0,1,smishing
you are being contacted by our date service by someone you know to find out who it is call from a land line phonetoken pobox45w2tg150p,0,0,1,0,0,1,smishing
you are being contacted by our date service by someone you know to find out who it is call from your mobile or landline phonetoken pobox75ldns7,0,0,1,0,0,1,smishing
you are being contacted by our dating service by someone you know to ascertain out who it is call from a land line phonetoken pobox45w2tg150p,0,0,1,0,0,1,smishing
you are being contacted by our dating service by someone you know to ascertain out who it is call from your mobile or landline phonetoken pobox75ldns7,0,0,1,0,0,1,smishing
you are being contacted by our dating service by someone you know to ascertain out who it is call from your mobile or landline phonetoken pobox75ldns7,0,0,1,0,0,1,smishing
you are being contacted by our dating service by someone you know to ascertain out who it is call from your mobile or landline phonetoken pobox75ldns7,0,0,1,0,0,1,smishing
you are being contacted by our dating service by someone you know to find out who it is call from a land line phonetoken pobox45w2tg150p,0,0,1,0,0,1,smishing
you are being contacted by our dating service by someone you know to find out who it is call from a land line phonetoken pobox45w2tg150p,0,0,1,0,0,1,smishing
you are being contacted by our dating service by someone you know to find out who it is call from your mobile or landline phonetoken pobox75ldns7,0,0,1,0,0,1,smishing
you are being contacted by our see service by someone you know to encounter out who it is yell from a land line phonetoken pobox45w2tg150p,0,0,1,0,0,1,smishing
you are being meet by our dating service by someone you know to find out who it is call from your mobile or landline phonetoken pobox75ldns7,0,0,1,0,0,1,smishing
you are being meet by our see service by someone you know to find out who it is call from a land line phonetoken pobox45w2tg150p,0,0,1,0,0,1,smishing
you are being ripped off convey your mobile content from urltoken call phonetoken poly true pix ringtones games six downloads for only 3,1,0,1,1,0,1,smishing
you are being touch by our dating service by someone you know to find out who it is bid from a land line phonetoken pobox45w2tg150p,0,0,1,0,0,1,smishing
you are being touch by our dating service by someone you know to find out who it is call from your mobile or landline phonetoken pobox75ldns7,0,0,1,0,0,1,smishing
you are choose to receive a 350 award pls call claim number phonetoken to accumulate your award which you are selected to receive as a measure mobile customer,0,0,1,0,0,1,smishing
you are chosen to experience a 450 award pls call claim number phonetoken to accumulate your award which you are selected to incur as a valued mobile customer,0,0,1,0,0,1,smishing
you are chosen to find a 350 award pls call claim number phonetoken to amass your award which you are selected to receive as a valued mobile customer,0,0,1,0,0,1,smishing
you are chosen to incur a 350 award pls call claim number phonetoken to collect your award which you are selected to receive as a treasure mobile customer,0,0,1,0,0,1,smishing
you are chosen to incur a 450 award pls call claim number phonetoken to accumulate your award which you be selected to receive as a valued mobile customer,0,0,1,0,0,1,smishing
you are chosen to meet a 450 award pls call claim number phonetoken to accumulate your award which you are choose to incur as a treasure mobile customer,0,0,1,0,0,1,smishing
you are chosen to receive a 450 award pls call claim number phonetoken to collect your award which you are selected to receive as a valued mobile customer,0,0,1,0,0,1,smishing
you are embody adjoin by our dating service by someone you know to find out who it is call from a land line phonetoken pobox45w2tg150p,0,0,1,0,0,1,smishing
you are embody contacted by our date service by someone you know to feel out who it is call from your mobile or landline phonetoken pobox75ldns7,0,0,1,0,0,1,smishing
you are embody contacted by our dating service by someone you know to find out who it is call from your mobile or landline phonetoken pobox75ldns7,0,0,1,0,0,1,smishing
you are entitled to update to the latest colour camera mobile for free call the mobile update vco free on phonetoken,0,0,1,0,0,1,smishing
you are grant a sipix digital camera call phonetoken from landline delivery within 28days t cs box177 m221bp 2yr warranty 150ppm 16 p p 3 99,0,0,1,0,0,1,smishing
you are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 ibhltd ldnw15h 150p mtmsgrcvd18,0,0,0,0,0,0,smishing
you are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 ibhltd ldnw15h 150p mtmsgrcvd18,0,0,0,0,0,0,smishing
you are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 ibhltd ldnw15h 150p mtmsgrcvd18,0,0,0,0,0,0,smishing
you are prefer to welcome a 450 award pls call claim number phonetoken to accumulate your award which you embody selected to receive as a valued mobile customer,0,0,1,0,0,1,smishing
